Feature.ID	baseMean	log2(brain/UHR)	lfcSE	stat	pvalue	padj	UHR_1	UHR_2	brain_1	brain_2	UHR_1.norm	UHR_2.norm	brain_1.norm	brain_2.norm
ACTR5	92.1753	-1.08635	0.276454	-3.92959	8.50897e-05	0.000182717	151	153	36	62	126.98	124.17	44.86	72.7
ACTR6	57.2822	0.711303	0.320913	2.21649	0.0266576	0.0417211	54	51	54	64	45.41	41.39	67.29	75.04
ACTR8	133.425	0.114753	0.215444	0.532636	0.594285	0.65742	163	147	104	126	137.07	119.3	129.59	147.74
ACVR1	108.426	-0.254193	0.237796	-1.06895	0.285091	0.353263	134	152	73	91	112.68	123.36	90.97	106.7
ACVR1B	430.922	1.50376	0.129221	11.6371	2.67004e-31	1.81302e-30	251	293	530	524	211.07	237.79	660.43	614.4
ACVR1C	26.5643	2.49984	0.530026	4.71645	2.3999e-06	5.93413e-06	6	13	37	38	5.05	10.55	46.11	44.56
ACVR2A	56.3846	0.563411	0.327923	1.71812	0.0857745	0.121567	53	57	62	49	44.57	46.26	77.26	57.45
ACVR2B	271.026	-0.970695	0.158093	-6.14001	8.2516e-10	2.58956e-09	405	465	148	155	340.56	377.38	184.42	181.74
ACVRL1	89.6343	3.49385	0.330978	10.5562	4.75707e-26	2.82271e-25	16	19	130	143	13.45	15.42	161.99	167.67
ACY1	193.703	-2.14702	0.203655	-10.5424	5.50558e-26	3.26354e-25	374	392	52	66	314.5	318.13	64.8	77.39
ACY3	22.4703	0.610566	0.507197	1.2038	0.228665	0.291602	18	25	23	22	15.14	20.29	28.66	25.8
ACYP1	63.2427	0.418675	0.304001	1.37721	0.168446	0.222691	65	66	55	65	54.66	53.56	68.54	76.21
ACYP2	100.466	2.76824	0.288624	9.59116	8.70977e-22	4.55776e-21	24	38	131	160	20.18	30.84	163.24	187.6
ADA	298.288	-4.18724	0.236945	-17.6718	6.91603e-70	9.71567e-69	668	702	26	25	561.72	569.72	32.4	29.31
ADAD2	7.89055	2.32488	0.90954	2.5561	0.0105852	0.0177884	3	3	11	11	2.52	2.43	13.71	12.9
ADAL	49.0643	-0.692239	0.350415	-1.97548	0.0482135	0.0721311	70	77	30	32	58.86	62.49	37.38	37.52
ADAM10	371.708	-0.716471	0.133985	-5.34741	8.92221e-08	2.4549e-07	549	570	236	229	461.65	462.59	294.08	268.51
ADAM11	819.143	4.45107	0.138044	32.244	4.27659e-228	2.53503e-226	84	89	1237	1358	70.64	72.23	1541.43	1592.28
ADAM12	42.21	-3.12992	0.492593	-6.35397	2.09834e-10	6.80043e-10	88	96	7	7	74	77.91	8.72	8.21
ADAM15	816.594	-0.783131	0.0946587	-8.27321	1.304e-16	5.623e-16	1217	1285	471	523	1023.37	1042.87	586.91	613.23
ADAM17	142.647	-0.832889	0.212723	-3.91537	9.02655e-05	0.000193406	212	231	75	95	178.27	187.47	93.46	111.39
ADAM19	116.38	0.781342	0.232147	3.36572	0.000763442	0.00148755	101	106	131	112	84.93	86.03	163.24	131.32
ADAM20	2.22708	1.87378	1.4993	1.24977	0.211385	0.272098	1	1	3	3	0.84	0.81	3.74	3.52
ADAM21	3.32071	0.705653	1.23165	0.572934	0.566689	0.633551	2	4	2	5	1.68	3.25	2.49	5.86
ADAM22	135.565	3.65102	0.277673	13.1486	1.7327e-39	1.43812e-38	23	25	202	214	19.34	20.29	251.71	250.92
ADAM23	212.857	1.60241	0.177891	9.0078	2.10225e-19	1.01419e-18	131	124	245	286	110.16	100.63	305.3	335.34
ADAM28	9.28464	1.75017	0.806233	2.1708	0.0299462	0.0464618	5	5	10	14	4.2	4.06	12.46	16.42
ADAM29	1.53219	0.480295	1.63802	0.293217	0.769356	NA	1	2	2	1	0.84	1.62	2.49	1.17
ADAM32	2.7231	1.59803	1.36694	1.16906	0.24238	0.306575	1	2	3	4	0.84	1.62	3.74	4.69
ADAM33	50.5537	0.827544	0.341464	2.42352	0.0153709	0.0250392	44	44	55	52	37	35.71	68.54	60.97
ADAM8	37.0027	-0.486543	0.409005	-1.18958	0.234213	0.297659	42	63	24	27	35.32	51.13	29.91	31.66
ADAM9	297.188	-0.978887	0.149195	-6.56111	5.34095e-11	1.79629e-10	469	486	161	170	394.38	394.42	200.62	199.33
ADAMTS1	508.274	-0.591154	0.116318	-5.08224	3.73002e-07	9.8254e-07	724	756	310	362	608.81	613.55	386.29	424.45
ADAMTS10	111.832	1.68842	0.25063	6.73668	1.62042e-11	5.58146e-11	55	73	152	130	46.25	59.24	189.41	152.43
ADAMTS12	23.6006	-3.75906	0.742194	-5.0648	4.08823e-07	1.07271e-06	48	59	4	1	40.36	47.88	4.98	1.17
ADAMTS13	149.637	1.06707	0.204006	5.23061	1.68952e-07	4.55157e-07	114	120	154	182	95.86	97.39	191.9	213.4
ADAMTS14	130.804	-1.18476	0.224042	-5.28812	1.23579e-07	3.36696e-07	219	221	67	65	184.16	179.36	83.49	76.21
ADAMTS15	46.5331	-3.283	0.485125	-6.76732	1.3119e-11	4.54374e-11	94	111	8	6	79.04	90.08	9.97	7.04
ADAMTS16	34.7934	3.02901	0.48855	6.19999	5.64668e-10	1.78581e-09	9	9	48	55	7.57	7.3	59.81	64.49
ADAMTS17	27.1262	-0.262018	0.477477	-0.548756	0.583173	0.647085	28	44	16	25	23.55	35.71	19.94	29.31
ADAMTS18	64.8317	5.36481	0.584773	9.17419	4.55002e-20	2.25331e-19	2	5	100	110	1.68	4.06	124.61	128.98
ADAMTS19	11.4623	-1.09502	0.734279	-1.49129	0.135885	0.184139	22	16	4	8	18.5	12.99	4.98	9.38
ADAMTS2	64.2586	-0.361728	0.303585	-1.19152	0.233448	0.296823	88	87	46	47	74	70.61	57.32	55.11
ADAMTS20	4.11248	-2.31779	1.28025	-1.81041	0.0702317	0.101545	8	9	1	1	6.73	7.3	1.25	1.17
ADAMTS3	27.6116	-1.71961	0.502644	-3.42113	0.000623621	0.00122807	46	57	12	9	38.68	46.26	14.95	10.55
ADAMTS4	285.381	2.99079	0.178336	16.7705	4.00846e-63	5.10766e-62	80	74	382	459	67.27	60.06	476.01	538.18
ADAMTS5	42.4081	0.946084	0.381246	2.48156	0.0130809	0.0216281	36	34	37	56	30.27	27.59	46.11	65.66
ADAMTS6	8.89412	-1.63367	0.855127	-1.91045	0.0560756	0.0828132	15	18	2	5	12.61	14.61	2.49	5.86
ADAMTS7	51.9677	-2.60219	0.415077	-6.26918	3.62952e-10	1.16147e-09	121	95	12	12	101.75	77.1	14.95	14.07
ADAMTS8	69.8727	3.81603	0.396544	9.62323	6.37954e-22	3.35739e-21	12	10	109	107	10.09	8.12	135.83	125.46
ADAMTS9	107.892	0.722669	0.238175	3.03419	0.00241185	0.00442475	100	97	99	124	84.09	78.72	123.36	145.39
ADAMTSL1	72.6466	-1.00061	0.295137	-3.39032	0.000698107	0.00136601	109	126	39	41	91.66	102.26	48.6	48.07
ADAMTSL2	177.274	3.44015	0.235508	14.6074	2.52055e-48	2.47901e-47	37	35	255	283	31.11	28.4	317.76	331.82
ADAMTSL3	18.4336	3.08444	0.674905	4.57018	4.87295e-06	1.17205e-05	6	3	24	31	5.05	2.43	29.91	36.35
ADAMTSL4	257.993	-4.05754	0.246694	-16.4477	8.71558e-61	1.0694e-59	580	599	25	23	487.72	486.13	31.15	26.97
ADAMTSL5	48.7913	-1.79391	0.382965	-4.68428	2.80952e-06	6.89934e-06	86	98	15	21	72.32	79.53	18.69	24.62
ADAP1	745.464	3.93648	0.131581	29.9168	1.18998e-196	5.7678e-195	100	121	1094	1225	84.09	98.2	1363.24	1436.33
ADAP2	19.4533	0.808972	0.544088	1.48684	0.137057	0.185613	18	16	22	19	15.14	12.99	27.41	22.28
ADAR	1853.44	0.136586	0.0677102	2.01722	0.043673	0.0657873	2109	2166	1581	1631	1773.45	1757.86	1970.09	1912.37
ADARB1	892.867	1.24555	0.0927801	13.4248	4.32787e-41	3.71329e-40	650	632	978	1103	546.58	512.91	1218.69	1293.29
ADARB2	105.236	6.80978	0.697119	9.76847	1.53753e-22	8.23489e-22	3	1	162	184	2.52	0.81	201.87	215.74
ADAT1	58.267	-1.13833	0.33269	-3.42159	0.000622571	0.00122614	102	92	31	29	85.77	74.66	38.63	34
ADAT2	58.5089	-1.97761	0.364834	-5.42057	5.94089e-08	1.65327e-07	94	133	18	21	79.04	107.94	22.43	24.62
ADAT3	52.0841	-0.549277	0.338713	-1.62166	0.104877	0.145791	74	76	32	38	62.23	61.68	39.88	44.56
ADC	131.358	2.72875	0.245561	11.1123	1.09292e-28	6.9079e-28	40	43	186	192	33.64	34.9	231.78	225.12
ADCK1	73.6569	0.295168	0.286148	1.03152	0.302297	0.371592	78	82	73	61	65.59	66.55	90.97	71.52
ADCK2	277.926	0.187519	0.149461	1.25463	0.209612	0.270669	318	311	236	254	267.41	252.4	294.08	297.82
ADCK4	172.514	0.412545	0.188175	2.19235	0.0283543	0.0442109	185	173	161	165	155.57	140.4	200.62	193.47
ADCK5	112.248	0.022095	0.240009	0.092059	0.926651	0.939991	131	139	76	112	110.16	112.81	94.7	131.32
ADCY1	2075.5	1.91619	0.0726582	26.3726	2.82334e-153	9.98757e-152	1039	1066	2510	2930	873.69	865.13	3127.72	3435.47
ADCY10	2.03554	0.486291	1.46975	0.330867	0.740745	NA	2	2	2	2	1.68	1.62	2.49	2.35
ADCY2	390.663	5.41077	0.246402	21.9591	7.08125e-107	1.55699e-105	20	23	613	651	16.82	18.67	763.86	763.31
ADCY3	517.24	0.526225	0.118924	4.42488	9.64968e-06	2.25902e-05	498	529	450	563	418.77	429.32	560.75	660.13
ADCY4	24.644	5.07483	0.866969	5.85353	4.81238e-09	1.44068e-08	2	1	31	49	1.68	0.81	38.63	57.45
ADCY5	344.963	4.59381	0.214536	21.4128	1.01528e-101	2.11319e-100	33	33	515	583	27.75	26.78	641.74	683.58
ADCY6	515.912	0.427298	0.113819	3.75418	0.000173912	0.000362966	542	523	467	513	455.77	424.45	581.93	601.5
ADCY7	231.415	-1.53862	0.174658	-8.80933	1.25899e-18	5.90332e-18	412	422	94	102	346.45	342.48	117.13	119.6
ADCY8	96.5493	2.24605	0.270906	8.29087	1.12423e-16	4.85615e-16	41	40	132	132	34.48	32.46	164.49	154.77
ADCY9	411.07	0.635251	0.126728	5.01272	5.36659e-07	1.39789e-06	402	377	400	428	338.04	305.96	498.44	501.84
ADCYAP1	32.2335	4.13214	0.614769	6.72146	1.79913e-11	6.19091e-11	4	4	53	48	3.36	3.25	66.04	56.28
ADCYAP1R1	88.7227	5.63832	0.540153	10.4384	1.65632e-25	9.65186e-25	4	4	144	144	3.36	3.25	179.44	168.84
ADD1	2136.85	1.55942	0.0674277	23.1273	2.45816e-118	6.10055e-117	1264	1358	2507	2779	1062.89	1102.11	3123.98	3258.42
ADD2	463.885	1.61074	0.123032	13.092	3.65902e-39	3.01414e-38	267	287	548	610	224.52	232.92	682.86	715.23
ADD3	405.464	1.2957	0.129638	9.99478	1.60651e-23	8.86132e-23	286	282	445	510	240.5	228.86	554.52	597.98
ADH1B	6.40622	3.02547	1.09519	2.7625	0.00573603	0.0100333	1	2	12	7	0.84	1.62	14.95	8.21
ADH1C	1.3293	0.949875	1.72791	0.549726	0.582507	NA	1	1	2	1	0.84	0.81	2.49	1.17
ADH4	7.84519	-3.34232	1.12929	-2.95966	0.00307982	0.005575	19	16	1	1	15.98	12.99	1.25	1.17
ADH5	223.843	-0.958553	0.17264	-5.55231	2.81921e-08	8.00938e-08	358	358	113	139	301.04	290.54	140.81	162.98
ADH6	15.4192	-3.82517	0.91891	-4.16273	3.14469e-05	7.02072e-05	41	29	2	1	34.48	23.54	2.49	1.17
ADH7	1.22799	-0.0342266	1.75579	-0.0194936	0.984447	NA	2	1	1	1	1.68	0.81	1.25	1.17
ADHFE1	35.6601	2.74915	0.466675	5.89093	3.84017e-09	1.15653e-08	9	13	51	52	7.57	10.55	63.55	60.97
ADI1	255.087	-0.555839	0.158792	-3.50042	0.000464531	0.000928639	375	360	161	181	315.34	292.16	200.62	212.23
ADIG	1.22066	-0.0247955	1.75776	-0.0141064	0.988745	NA	1	2	1	1	0.84	1.62	1.25	1.17
ADIPOR1	535.972	-0.76739	0.113903	-6.73723	1.61434e-11	5.56161e-11	787	849	309	348	661.79	689.02	385.05	408.04
ADIPOR2	691.295	0.198953	0.102643	1.93829	0.0525879	0.0781451	726	834	580	644	610.49	676.85	722.74	755.1
ADK	95.2618	-1.14905	0.264259	-4.3482	1.37262e-05	3.16686e-05	167	151	43	55	140.43	122.55	53.58	64.49
ADM	222.019	-2.26496	0.196588	-11.5214	1.02962e-30	6.89792e-30	437	453	71	55	367.47	367.64	88.47	64.49
ADM2	49.9714	-4.63669	0.632333	-7.33268	2.25601e-13	8.52369e-13	118	115	4	2	99.23	93.33	4.98	2.35
ADNP	607.229	-0.587585	0.108487	-5.4162	6.08789e-08	1.69364e-07	843	924	373	431	708.88	749.89	464.8	505.35
ADNP2	229.153	-0.923582	0.168938	-5.46699	4.57753e-08	1.28303e-07	358	369	121	141	301.04	299.47	150.78	165.32
ADO	291.405	0.804611	0.153001	5.25888	1.44939e-07	3.92513e-07	276	237	289	325	232.09	192.34	360.12	381.07
ADORA1	502.849	4.52417	0.176357	25.6535	3.86907e-145	1.26418e-143	49	52	754	843	41.2	42.2	939.56	988.43
ADORA2A	91.1387	0.271038	0.25383	1.06779	0.285613	0.35381	96	104	81	84	80.73	84.4	100.93	98.49
ADORA2B	49.2626	-1.04923	0.356703	-2.94147	0.00326658	0.00589482	82	79	25	28	68.95	64.11	31.15	32.83
ADORA3	28.5226	4.91711	0.776467	6.33267	2.40958e-10	7.77605e-10	1	3	40	52	0.84	2.43	49.84	60.97
ADPGK	192.765	-1.57841	0.191868	-8.22651	1.92754e-16	8.26908e-16	338	362	74	86	284.22	293.79	92.21	100.84
ADPRH	19.596	0.325297	0.539126	0.603377	0.546258	0.614754	21	21	20	16	17.66	17.04	24.92	18.76
ADPRHL1	44.9787	1.28397	0.380142	3.3776	0.000731226	0.00142715	38	25	46	60	31.95	20.29	57.32	70.35
ADPRHL2	211.181	-0.272918	0.172217	-1.58473	0.113027	0.156155	269	291	145	172	226.2	236.17	180.68	201.67
ADRA1A	16.4457	4.9883	1.01732	4.90338	9.42029e-07	2.40385e-06	1	1	27	26	0.84	0.81	33.64	30.49
ADRA1B	74.2094	3.4879	0.362546	9.62058	6.5458e-22	3.44179e-21	15	14	107	119	12.61	11.36	133.33	139.53
ADRA1D	33.9044	1.10323	0.421119	2.61976	0.00879917	0.0149835	24	28	33	44	20.18	22.72	41.12	51.59
ADRA2A	56.9679	3.64331	0.433955	8.39559	4.63562e-17	2.03392e-16	9	11	100	74	7.57	8.93	124.61	86.77
ADRA2B	7.53722	0.823515	0.850658	0.968091	0.332999	0.403703	6	7	9	7	5.05	5.68	11.21	8.21
ADRA2C	125.729	-1.11175	0.236002	-4.71077	2.46785e-06	6.09528e-06	201	216	52	80	169.02	175.3	64.8	93.8
ADRB1	72.1821	3.44398	0.371714	9.26513	1.94841e-20	9.74263e-20	16	13	92	128	13.45	10.55	114.64	150.08
ADRB2	15.363	-0.15047	0.617648	-0.243617	0.807527	0.843436	24	15	13	11	20.18	12.17	16.2	12.9
ADRB3	1.83265	0.836056	1.54252	0.542006	0.587814	NA	2	1	2	2	1.68	0.81	2.49	2.35
ADRBK1	1691.27	0.808695	0.0704933	11.4719	1.82532e-30	1.21315e-29	1480	1496	1702	1864	1244.53	1214.11	2120.87	2185.57
ADRBK2	266.237	1.18821	0.154793	7.67613	1.63972e-14	6.49742e-14	194	199	293	320	163.13	161.5	365.11	375.21
ADRM1	934.667	-0.582532	0.0888822	-6.55398	5.60231e-11	1.88058e-10	1308	1407	600	639	1099.89	1141.88	747.66	749.24
ADSL	243.565	-2.07011	0.181363	-11.4142	3.55171e-30	2.34103e-29	478	475	69	86	401.95	385.5	85.98	100.84
ADSS	174.849	-0.245943	0.193347	-1.27203	0.203362	0.263471	230	229	144	120	193.41	185.85	179.44	140.7
ADSSL1	85.805	-1.26769	0.280021	-4.52712	5.97941e-06	1.42722e-05	136	158	45	38	114.36	128.23	56.07	44.56
AEBP1	1072.07	-1.24713	0.0903034	-13.8105	2.20444e-43	1.97645e-42	1734	1922	485	568	1458.11	1559.84	604.36	665.99
AEBP2	231.863	-0.235973	0.164504	-1.43445	0.151444	0.202595	302	305	180	172	253.95	247.53	224.3	201.67
AEN	286.077	-2.04255	0.168468	-12.1243	7.85523e-34	5.67894e-33	536	580	81	104	450.72	470.71	100.93	121.94
AES	5098.93	1.92562	0.0532008	36.1954	7.19945e-287	6.6137e-285	2560	2584	6379	6991	2152.69	2097.09	7948.89	8197.06
AFAP1	332.951	0.0684293	0.139797	0.48949	0.624495	0.685869	397	390	258	307	333.84	316.51	321.49	359.96
AFAP1L1	58.3844	-1.91994	0.359534	-5.34009	9.29019e-08	2.55135e-07	105	119	24	16	88.29	96.58	29.91	18.76
AFAP1L2	176.222	3.00749	0.222592	13.5112	1.3433e-41	1.16508e-40	47	47	238	282	39.52	38.14	296.57	330.65
AFARP1	25.9037	-0.469513	0.476534	-0.985267	0.324493	0.395602	36	37	15	21	30.27	30.03	18.69	24.62
AFF1	247.475	-0.93977	0.166723	-5.63672	1.73317e-08	4.98856e-08	364	425	128	153	306.09	344.92	159.5	179.39
AFF2	106.051	2.77873	0.276075	10.0651	7.87847e-24	4.38565e-23	28	37	145	162	23.55	30.03	180.68	189.95
AFF3	252.988	2.07175	0.168936	12.2635	1.42155e-34	1.04537e-33	115	120	343	333	96.7	97.39	427.41	390.45
AFF4	508.864	0.349698	0.114682	3.04929	0.00229384	0.0042206	522	562	440	505	438.95	456.1	548.28	592.12
AFG3L1	177.361	-0.642779	0.189173	-3.39783	0.000679222	0.00133113	246	278	115	114	206.86	225.62	143.3	133.67
AFG3L2	435.986	-0.373991	0.122465	-3.05385	0.00225924	0.00416044	586	606	297	332	492.77	491.81	370.09	389.28
AFMID	193.116	-0.169997	0.178408	-0.952858	0.340662	0.411799	251	244	142	159	211.07	198.02	176.95	186.43
AFP	1108.68	-8.30384	0.426979	-19.4479	3.03668e-84	5.11339e-83	2572	2783	6	5	2162.79	2258.6	7.48	5.86
AFTPH	183.692	1.1805	0.184521	6.39768	1.57756e-10	5.14401e-10	136	136	207	215	114.36	110.37	257.94	252.09
AG2	280.322	2.95082	0.177762	16.5998	6.98708e-62	8.73185e-61	82	73	382	441	68.95	59.24	476.01	517.08
AGA	47.9944	-1.07434	0.363115	-2.95866	0.00308977	0.00559186	72	86	25	26	60.54	69.79	31.15	30.49
AGAP1	426.983	1.16344	0.124704	9.32959	1.0628e-20	5.37403e-20	309	329	483	494	259.84	267.01	601.87	579.22
AGAP11	6.47159	0.850945	0.917226	0.927737	0.353544	0.424562	6	5	5	9	5.05	4.06	6.23	10.55
AGAP2	1994.05	6.14576	0.13891	44.2428	0	0	60	74	3145	3366	50.45	60.06	3918.99	3946.69
AGAP3	2068.35	1.69837	0.0700229	24.2545	5.93276e-130	1.64449e-128	1201	1157	2485	2753	1009.92	938.99	3096.56	3227.94
AGAP4	4.05269	0.508525	1.11546	0.455889	0.64847	0.706667	4	4	3	5	3.36	3.25	3.74	5.86
AGAP5	5.23859	-0.51104	1.01997	-0.501036	0.616346	0.678232	7	8	5	2	5.89	6.49	6.23	2.35
AGAP6	27.7691	-0.247847	0.456003	-0.543521	0.586771	0.650378	38	35	20	22	31.95	28.4	24.92	25.8
AGAP7	3.67665	-0.0351737	1.16088	-0.0302991	0.975829	0.980467	5	4	3	3	4.2	3.25	3.74	3.52
AGAP8	5.70515	-0.435858	0.968517	-0.450027	0.652691	0.710385	8	8	3	5	6.73	6.49	3.74	5.86
AGBL1	1.3293	0.949875	1.72791	0.549726	0.582507	NA	1	1	2	1	0.84	0.81	2.49	1.17
AGBL2	5.72757	-1.05667	0.993053	-1.06407	0.287299	0.355647	8	11	3	3	6.73	8.93	3.74	3.52
AGBL3	7.7641	0.889993	0.856125	1.03956	0.298544	0.367339	7	6	5	12	5.89	4.87	6.23	14.07
AGBL4	19.0672	4.69884	0.89	5.27959	1.29472e-07	3.5204e-07	1	2	31	30	0.84	1.62	38.63	35.18
AGBL5	285.057	-1.56577	0.161007	-9.72484	2.36276e-22	1.2578e-21	482	551	118	120	405.31	447.17	147.04	140.7
AGER	42.5127	-0.806969	0.379684	-2.12537	0.0335556	0.0516371	69	62	26	25	58.02	50.32	32.4	29.31
AGFG1	317.111	-0.0460259	0.141597	-0.325049	0.745144	0.790991	392	388	241	276	329.63	314.89	300.31	323.61
AGFG2	328.457	0.439297	0.14541	3.02109	0.00251865	0.00460864	299	377	305	321	251.43	305.96	380.06	376.38
AGGF1	173.361	-0.00574438	0.19289	-0.0297805	0.976242	0.980803	189	232	148	138	158.93	188.28	184.42	161.81
AGK	179.851	0.023214	0.183169	0.126736	0.89915	0.918252	210	222	148	152	176.59	180.17	184.42	178.22
AGL	114.68	-0.194177	0.231783	-0.837756	0.402168	0.474127	158	138	86	91	132.86	112	107.16	106.7
AGMAT	68.4807	-3.26762	0.398939	-8.19077	2.5955e-16	1.1067e-15	146	155	10	11	122.77	125.79	12.46	12.9
AGPAT1	913.923	0.124535	0.0908263	1.37114	0.170332	0.224981	997	1122	752	827	838.37	910.58	937.07	969.67
AGPAT2	232.796	-2.29136	0.197138	-11.6231	3.14433e-31	2.13095e-30	459	477	77	53	385.97	387.12	95.95	62.14
AGPAT3	1094.61	0.988049	0.0834084	11.8459	2.25954e-32	1.57889e-31	893	883	1157	1253	750.92	716.62	1441.74	1469.16
AGPAT4	331.375	2.40879	0.152491	15.7963	3.29828e-56	3.7409e-55	122	132	440	484	102.59	107.13	548.28	567.5
AGPAT5	265.411	-0.444823	0.153736	-2.89343	0.00381063	0.00682747	365	376	182	190	306.93	305.15	226.79	222.78
AGPAT6	813.788	0.24458	0.0929085	2.63248	0.00847646	0.0144621	887	917	691	771	745.88	744.21	861.06	904.01
AGPAT9	30.1379	-0.8078	0.452165	-1.78652	0.0740155	0.106484	45	48	21	15	37.84	38.96	26.17	17.59
AGPHD1	9.19027	-0.606911	0.782663	-0.775444	0.438078	0.509952	14	13	5	7	11.77	10.55	6.23	8.21
AGPS	206.469	-1.24754	0.184701	-6.75437	1.43456e-11	4.95587e-11	332	372	108	94	279.18	301.9	134.58	110.22
AGR2	40.6696	-5.76492	0.941994	-6.11991	9.36307e-10	2.92946e-09	96	98	1	1	80.73	79.53	1.25	1.17
AGR3	2.0469	-1.0985	1.51962	-0.722878	0.469755	NA	3	4	1	1	2.52	3.25	1.25	1.17
AGRN	2354.51	-1.50807	0.0681552	-22.127	1.73946e-108	3.88797e-107	4277	4155	989	1038	3596.51	3372.07	1232.4	1217.07
AGRP	1.73508	0.131116	1.57496	0.0832509	0.933652	NA	1	3	2	1	0.84	2.43	2.49	1.17
AGT	1752.62	0.687691	0.0720604	9.54326	1.38409e-21	7.19352e-21	1576	1676	1668	1916	1325.25	1360.19	2078.5	2246.54
AGTPBP1	146.245	1.268	0.218001	5.81647	6.01047e-09	1.78685e-08	86	122	156	187	72.32	99.01	194.39	219.26
AGTR1	3.45536	0.11215	1.20012	0.0934493	0.925547	0.939251	5	3	2	4	4.2	2.43	2.49	4.69
AGTRAP	173.282	-1.82553	0.206056	-8.8594	8.04455e-19	3.80662e-18	318	337	61	65	267.41	273.5	76.01	76.21
AGXT	32.8204	-5.45805	0.955766	-5.71066	1.1254e-08	3.28065e-08	77	79	1	1	64.75	64.11	1.25	1.17
AGXT2L1	124.374	6.13252	0.528089	11.6127	3.55353e-31	2.40363e-30	1	7	187	220	0.84	5.68	233.02	257.95
AGXT2L2	121.878	-0.601711	0.225677	-2.66625	0.00767034	0.0131622	169	187	82	78	142.11	151.76	102.18	91.46
AHCTF1	117.425	-1.27294	0.245143	-5.19265	2.07323e-07	5.55117e-07	193	210	45	69	162.29	170.43	56.07	80.9
AHCY	1060.45	-2.28853	0.0952615	-24.0237	1.57178e-127	4.28903e-126	2129	2133	294	302	1790.27	1731.08	366.35	354.1
AHCYL1	1634.72	1.28838	0.0724642	17.7795	1.018e-70	1.44982e-69	1146	1153	1830	2012	963.67	935.74	2280.37	2359.1
AHCYL2	219.265	1.37324	0.178093	7.71081	1.25026e-14	4.9744e-14	163	132	251	273	137.07	107.13	312.77	320.1
AHDC1	814.676	1.66476	0.0969329	17.1744	4.13102e-66	5.48697e-65	453	493	974	1078	380.93	400.1	1213.7	1263.97
AHI1	122.649	1.16544	0.224319	5.19545	2.04223e-07	5.46984e-07	86	97	137	144	72.32	78.72	170.72	168.84
AHNAK	2690.45	-1.34308	0.061981	-21.6692	4.00824e-104	8.61871e-103	4586	4760	1223	1295	3856.35	3863.07	1523.98	1518.41
AHNAK2	474.463	0.241333	0.118621	2.03449	0.041902	0.0633094	524	529	393	459	440.63	429.32	489.72	538.18
AHR	127.316	-1.91229	0.245271	-7.79666	6.35668e-15	2.55637e-14	247	240	49	39	207.7	194.78	61.06	45.73
AHRR	201.507	-3.58468	0.251401	-14.2589	3.94882e-46	3.74114e-45	454	447	23	28	381.77	362.77	28.66	32.83
AHSA1	735.082	-0.039358	0.0975736	-0.403367	0.686678	0.739339	868	937	568	633	729.9	760.44	707.79	742.2
AHSA2	367.931	-0.845755	0.137739	-6.14027	8.23808e-10	2.58579e-09	544	602	197	239	457.45	488.56	245.48	280.23
AHSG	3188.33	-8.47435	0.269749	-31.4157	1.23499e-216	6.83569e-215	7533	7866	14	15	6334.47	6383.8	17.45	17.59
AHSP	1.22066	-0.0247955	1.75776	-0.0141064	0.988745	NA	1	2	1	1	0.84	1.62	1.25	1.17
AIDA	24.2264	-0.0763063	0.499424	-0.152789	0.878565	0.902192	37	23	19	20	31.11	18.67	23.68	23.45
AIF1	32.9601	-0.405323	0.424534	-0.95475	0.339704	0.410782	48	43	20	27	40.36	34.9	24.92	31.66
AIF1L	674.682	1.32817	0.102773	12.9234	3.32117e-38	2.66331e-37	467	463	785	812	392.7	375.76	978.19	952.08
AIFM1	202.214	-1.27173	0.182735	-6.9594	3.41729e-12	1.21944e-11	336	357	92	104	282.54	289.73	114.64	121.94
AIFM2	154.838	-1.10809	0.207576	-5.33825	9.38465e-08	2.57608e-07	260	252	85	77	218.63	204.52	105.92	90.28
AIFM3	280.72	4.95408	0.259793	19.0694	4.53721e-81	7.41246e-80	24	18	462	437	20.18	14.61	575.7	512.39
AIG1	128.064	1.16437	0.224946	5.17621	2.26437e-07	6.04544e-07	101	90	130	164	84.93	73.04	161.99	192.29
AIM1	62.9046	-2.912	0.396905	-7.33675	2.18836e-13	8.27344e-13	136	133	16	8	114.36	107.94	19.94	9.38
AIM1L	14.3535	-3.71853	0.924037	-4.02422	5.71639e-05	0.000124797	34	31	2	1	28.59	25.16	2.49	1.17
AIM2	2.36575	-0.597947	1.41318	-0.423122	0.672206	0.727025	4	3	2	1	3.36	2.43	2.49	1.17
AIMP1	118.035	-0.886627	0.230968	-3.83875	0.000123661	0.000261784	187	184	67	70	157.25	149.33	83.49	82.08
AIMP2	105.422	-2.06561	0.271464	-7.60913	2.75952e-14	1.0844e-13	216	196	33	34	181.63	159.07	41.12	39.87
AIP	613.728	0.0680688	0.106707	0.637906	0.523535	0.592794	690	762	485	556	580.22	618.42	604.36	651.92
AIPL1	2.16257	1.14483	1.48938	0.76866	0.442095	0.513335	2	1	4	1	1.68	0.81	4.98	1.17
AIRE	5.68949	1.46673	1.00135	1.46476	0.142987	0.192959	5	2	7	7	4.2	1.62	8.72	8.21
AJAP1	130.133	-0.574179	0.217068	-2.64515	0.00816543	0.0139599	189	188	84	89	158.93	152.57	104.67	104.35
