PC1	PC2	PC3	PC4
LCK	0.0221978077736624	0.0108646008086437	-0.00386293326036322	-0.00672043979613417
GAP43	-0.0221950676422627	-0.00111145902848809	-0.0112030288028438	-0.0122991873335382
FOXM1	0.0221702702813403	-0.011214440439323	0.00201607218924043	0.00974848341280822
SYT13	-0.0221506519092832	-0.00552954498424823	0.00857286515302549	-0.00096986143511894
SYT5	-0.0221364715755346	0.000903473368037436	-0.00798011750342203	0.00387430442576045
CSRNP3	-0.0221428233802882	-0.000208545012795751	-0.000475044963210165	-0.00132101102913415
FRMPD4	-0.0220140592568707	0.000535439180799106	-0.0243414492972021	-0.00707833297811303
MAPK8IP2	-0.0221281544158639	-0.000810117945671768	-0.00427395599867947	-0.0176473245816715
CDT1	0.0220861534247413	-0.0122869413142761	-0.000241872534856008	-0.0095419138247443
TPX2	0.0221136887332778	-0.0009189038795076	0.000417802771209773	-0.00960089774306361
BUB1	0.0220777778106663	0.000121529137518033	0.0104650809659872	0.00678023054359287
CACNA1B	-0.022085886206533	-0.00125572685497864	0.00160371813107851	-0.00659051610368691
C15orf42	0.0220499856360503	-0.010617766449307	0.000418965514254271	0.00972504047412753
KCNJ10	-0.0220746378187991	0.0037709598953232	0.000346520273520457	-0.00681839487992836
RAB3A	-0.0220504784448583	-0.000818979569148762	0.00281375598133241	0.00670225985661877
IPCEF1	-0.0220232594006517	0.00772098400831699	0.00392409561078183	-0.0041903829030145
POU3F3	-0.0219902435943552	-0.00791515560078042	-0.0109494509570712	0.00953580574641821
TMEM59L	-0.0220164714327127	-0.00172368522621478	-0.00692981392901189	0.0151024873465932
TUBA8	-0.0220036722531342	-0.000671908057335721	-0.00593437060320664	0.00427439846710315
ZNF536	-0.021996956628166	0.00225604443850228	-0.00525294807220076	-0.00132930869462248
AP3B2	-0.0220004121641457	-0.00127937103099847	0.0015017046140386	0.00958923474761327
FXYD6	-0.0219904799892585	0.000377176280873269	-0.00491315919751789	0.00689200782203134
ANKRD43	-0.0219631864990476	-0.00310062304947378	-0.00350391097460068	0.00133113745070557
EDIL3	-0.0218889831377726	-0.00164297053897783	-0.0177996596190509	-0.0034702732568038
STAC2	-0.0219437285254097	0.00418939637213253	-0.00574177358070667	0.00951764843823673
FOXA1	0.0219147394180931	-0.0105612428056584	-0.0066010534397753	0.00706762052909539
NELL2	-0.0219365166410509	-0.000227040802558387	0.0049561406016959	0.00953807373795797
SLC1A6	-0.0219234175028809	-0.000700481571346301	0.00861740509055379	-0.00404010882540342
KIF19	-0.0219008745323331	0.0022423948176183	0.0102615642518114	-0.00135193118195346
TFPI2	0.021886357935273	-0.00688472068908518	0.00486937952891191	0.0123281756978749
ETV4	0.0218141391578046	-0.0162177895007902	0.00200458192616417	0.00479238318254893
HRH3	-0.0218501014143027	-0.00299859830749658	-0.0109640093639455	0.00151364105176123
EMX2OS	-0.0218585273560983	-0.0039785628721202	-0.000510137650584983	-0.00136088316402585
ANK2	-0.0218528281063285	-0.000390018647386905	0.00109433926515334	0.0124325932709163
LGI4	-0.0218436297858621	-0.000302283033599755	0.00353099794281898	-0.0121108780737999
TK1	0.0218384514527588	-0.00462610447972069	-0.000498531465372736	-0.00949508666970263
KCND3	-0.0217905464043088	-0.00421306108007424	0.0122983735650605	-0.000735882286130239
ZDHHC22	-0.0217953846865381	0.00493503848890813	0.00794659333580516	0.00409735985728794
CNR1	-0.0217794528053014	-0.0026155060701283	0.00382825185415582	0.00691607233711018
RALYL	-0.0217674588825389	-0.00557871521894142	-0.000525011889841854	-0.00121323669642297
GNAO1	-0.0217666931670941	0.000649931898327065	-0.00215796508241547	0.00410404031830271
SYT2	-0.0217251793953107	0.00138727966241142	-0.00456380906809685	-0.00118930680385706
DDN	-0.0216931085968768	-0.000339954622314861	0.00990478492050076	0.0122262797133134
SLC7A14	-0.0216969105984834	0.00483106435707199	0.00491749039290682	0.00962128039834425
CHN1	-0.0216536909006553	-0.000549904100802961	-0.0116477022681776	-0.00113640497800096
RAPGEF4	-0.0216597997156238	-0.00114244743751552	0.00647219815218694	-0.00101432066489476
LOC283999	-0.0216659486324536	0.00168307413885841	-0.000457867352913173	0.00413490632137999
GPRASP1	-0.0216584564752708	0.0019462443587498	0.00413554042472894	-0.00672309148202497
HAPLN4	-0.0216530798537223	-0.00325918618138037	0.00253137739871076	-0.00380138218756409
TMOD2	-0.0216225867996963	0.00111242132084871	-0.0107721297432909	-0.00156891328533277
ITIH2	0.0214829264799957	-0.0240159983509691	-0.000932675368396117	-0.00599102107416197
LRRC4	-0.0216077490355978	0.000237499005793093	0.00953966944350159	-0.0146459390068627
ZNF365	-0.0216247309502874	0.00011352956546472	0.00247635952728706	0.00156064451862002
CACNA1G	-0.0216144477251743	-0.00335188537684391	0.00046847875213183	-0.00946503489854829
GPIHBP1	-0.0215842118173674	-0.00703801033967102	0.00666972885175954	0.0126474651132768
PPFIA2	-0.0216019718266935	-0.00295104126950391	-0.000500805103119429	-0.00111643644678092
CHST1	-0.021601920275397	0.000988158893402874	0.00118568497139636	0.00422071330544014
PRSS21	0.0215791207912957	0.000206945792385312	0.00135789490963748	-0.00150933036438719
NAP1L3	-0.0215745410180502	-0.00020482538221968	0.000206498979032872	-0.00120994651269011
CADPS	-0.0215663253692816	-0.00232619512172869	0.00345841082819897	0.00405721689178105
MMP2	0.0215291256165382	0.0118741997939993	0.000113059667176537	0.00369578696847654
RNF112	-0.0215590188795773	0.00114820807636679	0.0043981488290278	0.00970862089924611
NACAD	-0.0215543150226481	-0.000536845826785739	-0.00331838376169332	0.00700941061630551
DYNC1I1	-0.0215279072901076	-0.00376609562633101	0.00394353793056892	0.00991795843330025
SCN1B	-0.0215177732341062	-0.000991447852099684	-0.00475467925085113	-0.00104499536934949
AURKB	0.021515617157675	0.000316851853564462	-0.00233897246068702	0.0012422143514001
ARHGDIG	-0.0214691977235926	0.000917010037612615	-0.0140486064763417	0.00123134249670126
C8orf46	-0.0214891356429188	-0.00279044852817494	0.0086244891583946	0.0126695699651464
SERPINF2	0.0214366271320572	-0.0148653417891503	0.000645140123078228	-0.00648715086795529
RNASE1	-0.0214870558673729	-0.00177578017988057	-0.00359328412964882	-0.0148871038838502
ZIC1	-0.0214656206663777	-0.0010437908057557	0.00716157027132999	-0.00656654501535142
CRHR1	-0.0214262824658357	0.000463180027294188	-0.0113080940721408	-0.00122640105174222
RGS4	-0.0214503114769368	0.000469196489806466	-0.00387760652326277	0.00686365797574985
CMTM5	-0.0214037278096276	-0.00179026751180978	-0.0113289676204728	0.00127460170729921
B3GAT1	-0.0214263992189098	-0.000458828582842265	0.00305880748270099	0.00428551814265634
TTYH1	-0.0213975447001275	-0.00189622802791605	-0.00686780588040604	0.00143279981496676
LOXL1	0.0213947636685616	0.00063769105650887	-0.00226243375421604	-0.00434372857554035
NFE2	0.0212516142669889	-0.0229731403231371	0.00197755994465244	0.00690138305703998
TCF7	0.0213560758013629	-0.0077124593701173	-0.00155975811056374	0.00938180826350284
STC2	0.0212955369971542	-0.0102403933022455	-0.000876300100996344	-0.00385678973110505
OLIG1	-0.0213076724162694	-0.00322872334446426	0.000551968364488765	0.0016719901079215
HMGA2	0.0210346776604333	0.031424792902521	-0.00168608292273184	-0.0115916871688088
ELAVL4	-0.0212639095189404	-0.00534956524159627	-0.000523240600442092	0.00179184184156026
GPR158	-0.0212286433365951	-0.000267902355340896	-0.0113913378617728	-0.00393281098524192
OMG	-0.0212349755389048	-0.000125565656603631	-0.000660875292626619	-0.00940737945860999
FAM83A	0.0211456327855302	0.0179977183649562	0.00174243133564506	0.0031136930390491
LGI3	-0.0212174053311964	-0.00024668286283505	-0.003649408763708	-0.00943949581788972
PAK7	-0.0212018408357568	0.000369914643584908	-0.000470344269272923	0.00150985762268321
NAPB	-0.0211735905613035	-0.000688417392277634	0.010675524465592	-0.00382385312116525
SEZ6L	-0.021193897289541	0.00115634461061416	-0.00187987403529725	-0.00942235859807189
CNTNAP4	-0.0211546835026215	-0.00231666726369096	0.00593830394721667	0.00175660391432247
NKAIN2	-0.0210757040151465	-0.0061798840092135	-0.0187641687778258	-0.0041425797000906
KCNH1	-0.021148785556442	0.00123625492732422	-0.00526297629524495	0.00706033982073026
SERPINA1	0.0211264118687674	-6.25635725726984e-05	0.00193066450375809	0.00658759476698292
MAPT	-0.0211214467019968	0.000528585822583658	0.00472569051198346	0.00978817664314862
LHFPL4	-0.0211087925388028	0.00181140780227079	0.0074381076492169	0.00157997341561693
C7orf51	-0.0211010889431603	-0.00168326565267467	-0.0030498107186582	0.0125228734170426
CHRNB2	-0.0210799200258737	0.000740125680310293	-0.00462044341643228	0.00427613394916331
C12orf68	-0.0209222383050572	-0.00762145824520457	-0.0250498215439308	-0.000970021568916295
SCN4B	-0.0210641864076824	-0.00170295972296304	0.00400225848799838	-0.00644939682434629
FSTL5	-0.021046771328179	-0.0040884939971428	0.00765851169049006	0.00707092333097579
UBE2QL1	-0.0210608511740234	-0.00271213055493291	0.00160075655472987	0.00973592502290061
CACNB4	-0.0209227798735847	0.000976848839727147	0.0223261519951247	0.010126285900764
SEC14L5	-0.0209980016243054	0.00188385348709177	0.0121696393302266	0.0101112409306192
FAM5B	-0.0210199215607906	-0.00126772025247498	-0.00631168558819275	-0.000842812131879669
BARHL1	-0.0209917120596856	-0.00450627061969368	-0.0113543930623481	0.00162557273026926
PLCXD3	-0.0209857145439487	0.00547475232967427	-0.0108262117823994	0.0124422920812218
LRRC15	0.0210062222144637	0.000118226444816509	-0.00700648315800927	-0.00698259527580389
UBE2C	0.0209741015868588	-0.0121248192401953	-0.00129018719908536	0.00401990465594129
KIAA1409	-0.0209927365660371	-0.00264221895878876	0.0049180160713933	-0.00659631978718159
RHAG	0.0209671532078657	-0.00685530030819339	0.00554561790350114	-0.00696740013718624
FAM135B	-0.0209494475342451	-0.0107758058893415	-0.000573684217013893	-0.00593129928213679
PLP1	-0.0209652083230353	6.94780016629409e-05	0.000737348211596934	-0.0147792497567233
KIF18B	0.0208428122503018	0.0171412777356046	-0.00574619640977671	-0.010890267674325
HOXB9	0.0208961627662517	-0.0105865244483537	0.00204361676513688	-0.00392170529883647
TCEAL6	-0.0208934090379922	0.00127465679012853	-0.00798120486092046	-0.00404965936184381
LUM	0.0206293389544322	-0.0308859092714887	0.00117383415887497	-0.0117933847250502
ACSL6	-0.0208424398295195	0.00291916022478236	0.0110645315503903	0.00161730040447376
PCDH9	-0.0208704081787504	0.00159961208107876	0.000513793011376489	0.00432925441023933
ABCC2	0.0208345809775636	-0.00928517092430258	-0.0016163517799101	-0.00411748990233469
MLPH	0.0208167034177477	0.00056294832799633	0.00172053880193304	-0.00163231931804036
GOLGA7B	-0.0207892269347239	0.000666499511470526	-0.0078141007922021	-0.00642145725170664
GALNTL2	-0.020505173561227	-0.00115417767179994	0.0349501947725249	0.00141482968181251
CTNND2	-0.0207447766613972	-0.0008004452423087	-0.00893421101773625	0.00167985110830129
FUT9	-0.0207130123688981	-0.00530608583236364	0.012865769946588	-0.00360126906318311
NTRK3	-0.0206850108619255	-0.00667071638822365	-0.0148056094033406	0.00388976268560783
C8orf79	-0.0206913816445574	0.00196884624423136	0.00728612734871223	-0.00923433778626492
NFASC	-0.0206686803618016	0.00107171882901569	0.0115654720391408	0.00706882072976542
CA11	-0.0206905726452135	-0.000127382217420421	0.00245186052777524	-0.0228183098064893
SHISA7	-0.0206901775780851	0.000232541365240663	-0.000840932284536542	-0.00377055057649564
AATK	-0.0206686775527531	-0.000620312069401831	-0.00705206286879957	0.0017660638797396
PNMA3	-0.0206564192371318	-0.00315171048047951	-0.00802685157134848	0.00167135068921652
VIL1	0.0206690920758979	7.17920583215785e-05	0.00104712744904492	-0.00712120076813642
DOCK3	-0.0206566803885989	0.00150890022434163	-0.00110599033193377	0.00439472782338031
NCRNA00087	-0.0206414778427452	-7.00006946371642e-06	-0.00709275591718747	-0.00638414209749663
TMEM35	-0.0205944692106352	0.00364640378343847	-0.0154529066671611	-0.0122008140580009
ADCY2	-0.0206472607330888	0.000779764436042348	0.00282354116924821	-0.00915955957475605
CBX2	0.0206105248779014	0.0106525969825481	0.000833891963732881	0.0116489759248964
CLCN4	-0.0206053049286092	-0.00441514133301412	-0.00727231816415187	0.0016770258572168
SLC22A17	-0.0206081747513483	-0.00144091999799544	0.00753298363715216	0.0126606725652204
PPP2R2B	-0.0205919603783244	-0.00539909792670035	-0.00900108467266582	0.00465690395900441
SGSM1	-0.0206053130093926	-0.00275136221507935	0.00161042109062224	0.00726896458990473
CAMKV	-0.0205580904331275	0.000831885525604158	0.014440251652499	-0.000982187841978193
DARC	-0.0205905198656638	-0.000506018000117736	0.00493750937878126	-0.00918981636793536
GPR37L1	-0.0205864859433688	-0.00118014500994194	-0.00533055063482929	0.00965811370030816
KIF23	0.0203068875258708	-0.0308617329599888	-0.000478914334366343	-0.00640864630976345
SRGAP3	-0.0205535309239343	-0.000624227739708933	0.00442088644636899	-0.00375820221612918
GPM6B	-0.0205546328171911	-7.0016944202646e-05	-0.00335743857162011	-0.0254666750245161
PCLO	-0.0205242972111975	0.000545187800045193	0.0109079058893082	-0.0143837869734656
TACSTD2	0.0205028456717944	-0.00671857074550732	-0.0107360090794123	0.0118516566910811
PRRT2	-0.0205264619586086	8.31938191245031e-05	0.00466356526772376	-0.00645000077010759
LMO3	-0.0205211707150662	0.000754665180268468	-0.00592219587032751	-0.00102492532178917
CRTAM	-0.0205219165234274	-0.00354799416270843	-0.00050708060133388	-0.00092632520929063
NOVA2	-0.020454284245414	-0.000779932413055789	-0.000774761433801567	-0.00637553324639506
SLC1A5	0.0204515874203306	0.000108580611954727	-0.000686306258874771	0.00643389699121501
NAP1L2	-0.0204233573316059	0.00316759310340759	0.000397369213880172	0.00709697603050316
DGCR5	-0.0203599190067045	2.35794018802137e-05	-0.00862016039046829	-0.00127899597158096
NUSAP1	0.0203557493458974	-0.0063440897706599	-0.00300560031503253	-0.00431350091580806
TPPP3	-0.0202636066220612	-0.00506740999182921	0.0201552464195018	0.0100252972952799
CD3D	0.0203601532228936	9.29816272502621e-05	-0.000267155212375867	-0.00447144287763783
ELMOD1	-0.0203216273588784	-0.00123376646531779	0.0110257304003362	-0.0063860021177707
MCF2L2	-0.0202579949045659	-0.00344196812862762	-0.0182090884835417	-0.0117288842055307
RIMS3	-0.0203218948012435	-0.000796946358428866	0.00400198778009792	0.00171251416028925
KSR2	-0.0203117036268886	-0.00599108673369967	0.00313445189707155	-0.00618764497317506
GPR12	-0.0203112994618783	-0.00245658347746248	-0.000497124792543978	-0.0090281661957081
SCN1A	-0.0203060697961404	-0.000796014165979979	0.0025860902779144	0.00162233114376572
GATM	-0.0202216785225893	-0.00240631092854966	-0.0172292498910702	0.0101224274836519
CPLX2	-0.020245380471718	7.41711282066373e-05	-0.00186333660134688	0.0180892374700239
SHISA6	-0.0201934684266801	0.00233148819655404	-0.0122147281927257	-0.00659514460094069
MRVI1	-0.0202088092197473	0.000639887622480072	-0.00347050728450089	0.0152870258752574
CTNNA2	-0.0201642372194019	-0.00070753482913305	-0.00216257682910397	0.00718277207161836
C7orf41	-0.0201475284454122	7.06003784176345e-05	0.0010834807004391	-0.0118248304640763
SAMD14	-0.0201427242888049	-0.00202874627011284	-0.00239724357618246	0.00433793070870035
SEPT3	-0.020139035237042	0.000559808249984607	0.0043314315432627	-0.0089294517448166
COL1A1	0.0201383202421767	0.00051887862566886	0.000953426692387139	0.00357128149475658
TGFBI	0.0201216551241012	-0.0049003549269336	-0.00182465118144972	0.00103811774108942
SCD5	-0.0201151860406619	-0.00182280401952383	-0.000176054819515232	0.0236175980531775
DNAJC6	-0.0201033052681651	-0.000596713547829243	0.00391378116003451	-0.00632811616594106
IQGAP3	0.0200754754833727	0.00288442870588733	0.00395636437729932	0.000618979265902255
CNKSR2	-0.0200598081194223	0.00271069421617008	0.00621628872293368	0.00175743495399944
CPLX3	-0.0200232628703935	-0.00791038479140735	-0.010950772886395	-0.00370574622266447
BAI3	-0.0200524042267391	0.00304801471044258	0.00648826485438302	-0.000946135863215862
AKAP6	-0.0200381210357269	0.00192321091032891	-0.000163654427198534	-0.000975385562299371
CDH20	-0.0199654287245246	0.00228001921517699	0.0175936211056408	0.00166130837887258
C2orf55	-0.0200279821333407	-0.00194018770559069	0.000349817062787297	-0.00342160535275178
KIAA0513	-0.0200228667511693	9.80553811975864e-05	-4.83275084356065e-05	0.0127044832246689
OLFM1	-0.020007911912181	4.03126154949843e-05	0.00356554537712619	-0.0063919216398121
ACCN1	-0.019998988548818	-0.000446018832132891	0.00672964329406909	-0.00611876754180242
FAM49A	-0.0200074946374698	0.00158560896013783	0.00165014885390285	-0.00365689429161875
CDK5R1	-0.0200004343312256	-0.00118643807425511	0.00526421321780582	0.00180912721908168
AQP1	-0.0200060680981119	-0.00114996467578106	0.000709233857379022	0.00160342340738983
NEURL	-0.0199766028807931	0.00152916558073799	0.00208196599517355	0.00993544189475271
MAP6	-0.0199720643751133	0.00181885869474396	-0.000937344331768693	-0.00373702605670536
GRM5	-0.0199650382627042	-0.00239439086950389	0.00491959621847145	0.00466703012878374
FAM181B	-0.0199661193875458	-0.00102692277817661	-0.00087612633144516	-0.00365467413655602
BARHL2	-0.0198770598721762	-0.00644545665302642	0.0175127968306561	-0.000240941681702498
CLEC2L	-0.0198316340562393	-0.00611649933591471	0.0222597382361715	0.00777420897268717
NNAT	-0.019948235753875	-0.00415189232932978	-0.000936280617708136	-0.00355998145194484
