Feature.ID	baseMean	log2(brain/UHR)	lfcSE	stat	pvalue	padj	UHR_1	UHR_2	brain_1	brain_2	UHR_1.norm	UHR_2.norm	brain_1.norm	brain_2.norm	UHR_1.rlog	UHR_2.rlog	brain_1.rlog	brain_2.rlog
ACTA1	23.25	-0.392592	0.527698	-0.743879	0.45695	0.514865	16	37	22	18	16	37	22	18	4.05	5.15	4.46	4.2
ACTA2	164.5	1.04789	0.204183	5.13142	2.87565e-07	6.89734e-07	110	104	223	221	110	104	223	221	6.79	6.71	7.79	7.78
ACTB	17076.8	-1.03771	0.0803348	-12.9173	3.59768e-38	3.15453e-37	23034	22907	10483	11883	23034	22907	10483	11883	14.49	14.48	13.36	13.54
ACTBL2	2.5	-0.94948	1.22528	-0.769918	0.441348	0.498912	5	2	2	1	5	2	2	1	1.85	1.09	1.09	0.68
ACTC1	12.25	-0.0556878	0.670117	-0.0831012	0.933771	0.945832	16	9	10	14	16	9	10	14	3.94	3.24	3.37	3.77
ACTG1	14968.5	-1.96728	0.0793215	-24.8012	8.70332e-136	4.3494e-134	23475	24215	5753	6431	23475	24215	5753	6431	14.52	14.56	12.49	12.65
ACTG2	53	-1.19185	0.353641	-3.36828	0.000756399	0.00135294	85	63	30	34	85	63	30	34	6.38	5.96	4.94	5.11
ACTL6A	144	-3.95075	0.306774	-12.7845	2.00101e-37	1.7137e-36	282	260	17	17	282	260	17	17	8.11	7.99	4.19	4.19
ACTL6B	206	7.27646	0.621962	10.3668	3.51104e-25	2.03314e-24	3	1	384	436	3	1	384	436	2.22	1.57	8.55	8.73
ACTL7A	1.25	0.384344	1.40118	0.273872	0.784183	NA	1	1	1	2	1	1	1	2	0.19	0.19	0.19	0.57
ACTL7B	1.25	0.384344	1.40118	0.273872	0.784183	NA	1	1	2	1	1	1	2	1	0.19	0.19	0.57	0.19
ACTL8	27.5	-3.8907	0.657288	-5.69934	1.20269e-08	3.18173e-08	60	44	3	3	60	44	3	3	5.77	5.34	2.07	2.07
ACTN1	1671.5	-1.78395	0.0985222	-18.1064	2.83869e-73	5.32939e-72	2580	2603	702	801	2580	2603	702	801	11.33	11.34	9.46	9.65
ACTN2	155	4.90337	0.367499	13.1091	2.91893e-39	2.65499e-38	8	11	285	316	8	11	285	316	3.25	3.63	8.12	8.27
ACTN3	4.25	1.08099	1.03381	1.03991	0.298381	0.353016	3	2	5	7	3	2	5	7	1.74	1.42	2.2	2.55
ACTN4	2905.25	-1.40161	0.0848953	-16.5097	3.12576e-61	4.70388e-60	4148	4284	1539	1650	4148	4284	1539	1650	12.02	12.06	10.59	10.69
ACTR10	109.75	0.454082	0.247045	1.83799	0.0660643	0.0904878	82	103	119	135	82	103	119	135	6.37	6.69	6.89	7.07
ACTR1A	1018	0.67433	0.112417	5.9984	1.99269e-09	5.56183e-09	765	803	1152	1352	765	803	1152	1352	9.58	9.65	10.17	10.4
ACTR1B	935.75	0.534962	0.106759	5.01089	5.41801e-07	1.27477e-06	748	780	1067	1148	748	780	1067	1148	9.55	9.61	10.06	10.16
ACTR2	632.25	-0.606788	0.121474	-4.99515	5.87908e-07	1.37894e-06	761	766	472	530	761	766	472	530	9.57	9.58	8.89	9.05
ACTR3	552	-1.03345	0.129008	-8.01043	1.14306e-15	4.54778e-15	733	751	338	386	733	751	338	386	9.51	9.55	8.41	8.6
ACTR3B	140.5	0.839986	0.22243	3.77603	0.000159347	0.000305971	101	100	163	198	101	100	163	198	6.67	6.65	7.34	7.62
ACTR3C	3.5	1.30444e-06	1.09759	1.18845e-06	0.999999	0.999999	5	2	2	5	5	2	2	5	2.1	1.32	1.32	2.1
ACTR5	100.5	-1.61834	0.280516	-5.76562	8.13576e-09	2.17933e-08	151	153	36	62	151	153	36	62	7.22	7.24	5.22	5.97
ACTR6	55.75	0.166279	0.329247	0.505025	0.613542	0.666421	54	51	54	64	54	51	54	64	5.76	5.68	5.76	5.99
ACTR8	135	-0.428143	0.224028	-1.91107	0.0559962	0.0776448	163	147	104	126	163	147	104	126	7.34	7.2	6.71	6.98
ACVR1	112.5	-0.796723	0.245831	-3.24058	0.00119286	0.00208131	134	152	73	91	134	152	73	91	7.06	7.24	6.2	6.51
ACVR1B	399.5	0.951896	0.144871	6.57035	5.01965e-11	1.5411e-10	251	293	530	524	251	293	530	524	7.98	8.2	9.05	9.03
ACVR1C	23.5	1.91152	0.541488	3.51547	0.000438984	0.00080681	6	13	37	38	6	13	37	38	2.85	3.76	5.13	5.17
ACVR2A	55.25	0.0128889	0.332564	0.038756	0.969085	0.976711	53	57	62	49	53	57	62	49	5.73	5.83	5.95	5.62
ACVR2B	293.25	-1.51677	0.167779	-9.0387	1.5854e-19	7.5002e-19	405	465	148	155	405	465	148	155	8.66	8.85	7.22	7.28
ACVRL1	77	2.92239	0.344417	8.44677	2.99472e-17	1.28078e-16	16	19	130	143	16	19	130	143	4.1	4.33	6.98	7.12
ACY1	221	-2.68511	0.207886	-12.9013	4.42434e-38	3.86565e-37	374	392	52	66	374	392	52	66	8.53	8.6	5.74	6.07
ACY3	22	0.0635849	0.508425	0.125062	0.900475	0.918157	18	25	23	22	18	25	23	22	4.2	4.63	4.52	4.46
ACYP1	62.75	-0.125111	0.311339	-0.401845	0.687798	0.73439	65	66	55	65	65	66	55	65	6.02	6.04	5.79	6.02
ACYP2	88.25	2.20629	0.306871	7.17805	7.07132e-13	2.41021e-12	24	38	131	160	24	38	131	160	4.66	5.28	7.01	7.29
ADA	355.25	-4.71606	0.238871	-19.6204	1.03524e-85	2.48961e-84	668	702	26	25	668	702	26	25	9.37	9.44	4.78	4.73
ADAD2	7	1.68605	0.88249	1.89141	0.0585697	0.0809541	3	3	11	11	3	3	11	11	1.91	1.91	3.27	3.27
ADAL	52.25	-1.22784	0.348873	-3.5172	0.000436128	0.000801817	70	77	30	32	70	77	30	32	6.11	6.24	4.94	5.03
ADAM10	396	-1.26392	0.143276	-8.82083	1.1361e-18	5.18321e-18	549	570	236	229	549	570	236	229	9.1	9.15	7.89	7.85
ADAM11	692	3.89613	0.154663	25.1578	1.16009e-139	6.13428e-138	84	89	1237	1358	84	89	1237	1358	6.42	6.5	10.26	10.4
ADAM12	49.5	-3.61629	0.473507	-7.52068	5.44905e-14	1.98315e-13	88	96	7	7	88	96	7	7	6.39	6.51	3.04	3.04
ADAM15	874	-1.32983	0.11257	-11.8129	3.34953e-32	2.45722e-31	1217	1285	471	523	1217	1285	471	523	10.25	10.32	8.88	9.03
ADAM17	153.25	-1.37407	0.21986	-6.24806	4.15591e-10	1.2118e-09	212	231	75	95	212	231	75	95	7.72	7.84	6.25	6.58
ADAM19	112.5	0.229793	0.239624	0.958969	0.337575	0.394259	101	106	131	112	101	106	131	112	6.66	6.73	7.03	6.81
ADAM20	2	1.16379	1.29576	0.88667	0.375257	NA	1	1	3	3	1	1	3	3	0.55	0.55	1.24	1.24
ADAM21	3.25	0.183684	1.11994	0.163984	0.869744	0.892666	2	4	2	5	2	4	2	5	1.29	1.85	1.29	2.06
ADAM22	116	3.08485	0.290778	10.571	4.06095e-26	2.42885e-25	23	25	202	214	23	25	202	214	4.6	4.71	7.63	7.71
ADAM23	196.5	1.05366	0.193318	5.44978	5.0432e-08	1.28125e-07	131	124	245	286	131	124	245	286	7.04	6.96	7.93	8.15
ADAM28	8.5	1.16371	0.79331	1.46196	0.143751	0.184092	5	5	10	14	5	5	10	14	2.49	2.49	3.25	3.65
ADAM29	1.5	7.73855e-07	1.35779	5.69946e-07	1	NA	1	2	2	1	1	2	2	1	0.35	0.74	0.74	0.35
ADAM32	2.5	0.953834	1.21819	0.777836	0.436666	0.494719	1	2	3	4	1	2	3	4	0.71	1.11	1.42	1.66
ADAM33	48.75	0.278057	0.348397	0.798079	0.424825	0.483775	44	44	55	52	44	44	55	52	5.47	5.47	5.77	5.7
ADAM8	39	-1.02159	0.407465	-2.50579	0.0122178	0.0187451	42	63	24	27	42	63	24	27	5.38	5.94	4.63	4.78
ADAM9	321.5	-1.52429	0.157921	-9.6506	4.88681e-22	2.54205e-21	469	486	161	170	469	486	161	170	8.87	8.92	7.34	7.42
ADAMTS1	538	-1.13678	0.132161	-8.60106	7.89816e-18	3.47853e-17	724	756	310	362	724	756	310	362	9.5	9.56	8.28	8.5
ADAMTS10	102.5	1.13049	0.262337	4.30817	1.64614e-05	3.44928e-05	55	73	152	130	55	73	152	130	5.8	6.2	7.23	7.01
ADAMTS12	28	-4.15194	0.686151	-5.76086	8.36841e-09	2.23991e-08	48	59	4	1	48	59	4	1	5.46	5.74	2.32	1.31
ADAMTS13	142.5	0.519099	0.217838	2.38287	0.0171782	0.0258668	114	120	154	182	114	120	154	182	6.84	6.91	7.26	7.5
ADAMTS14	143	-1.72673	0.226051	-7.63465	2.26428e-14	8.40526e-14	219	221	67	65	219	221	67	65	7.76	7.77	6.09	6.04
ADAMTS15	54.75	-3.77082	0.46704	-7.94326	1.96928e-15	7.74235e-15	94	111	8	6	94	111	8	6	6.49	6.72	3.19	2.87
ADAMTS16	30.25	2.44177	0.49954	4.85601	1.19776e-06	2.75296e-06	9	9	48	55	9	9	48	55	3.32	3.32	5.51	5.7
ADAMTS17	28.25	-0.790777	0.475044	-1.66392	0.0961294	0.127497	28	44	16	25	28	44	16	25	4.8	5.41	4.07	4.65
ADAMTS18	54.25	4.70649	0.571333	7.88832	3.06276e-15	1.19275e-14	2	5	100	110	2	5	100	110	1.82	2.63	6.56	6.7
ADAMTS19	12.5	-1.56384	0.697178	-2.23269	0.0255692	0.0375089	22	16	4	8	22	16	4	8	4.32	3.91	2.33	3.07
ADAMTS2	67	-0.902216	0.305061	-2.95675	0.00310897	0.00515162	88	87	46	47	88	87	46	47	6.44	6.43	5.54	5.57
ADAMTS20	4.75	-2.54138	1.09782	-2.20091	0.0277424	0.0404259	8	9	1	1	8	9	1	1	2.66	2.79	0.9	0.9
ADAMTS3	31	-2.22995	0.48575	-4.56839	4.91487e-06	1.07696e-05	46	57	12	9	46	57	12	9	5.46	5.76	3.69	3.33
ADAMTS4	248.75	2.43831	0.19621	12.4177	2.0937e-35	1.70854e-34	80	74	382	459	80	74	382	459	6.34	6.23	8.57	8.83
ADAMTS5	40.75	0.402545	0.391505	1.02812	0.303893	0.358701	36	34	37	56	36	34	37	56	5.18	5.1	5.22	5.78
ADAMTS6	10	-2.05869	0.793979	-2.56176	0.0104142	0.0161168	15	18	2	5	15	18	2	5	3.75	3.97	1.65	2.47
ADAMTS7	60	-3.10962	0.401725	-7.6854	1.52523e-14	5.7245e-14	121	95	12	12	121	95	12	12	6.86	6.52	3.72	3.72
ADAMTS8	59.5	3.23123	0.40626	7.8874	3.08536e-15	1.20101e-14	12	10	109	107	12	10	109	107	3.71	3.49	6.71	6.69
ADAMTS9	105	0.177561	0.249733	0.710998	0.477085	0.535181	100	97	99	124	100	97	99	124	6.65	6.6	6.63	6.95
ADAMTSL1	78.75	-1.53887	0.295435	-5.20509	1.93902e-07	4.71357e-07	109	126	39	41	109	126	39	41	6.75	6.95	5.32	5.39
ADAMTSL2	152.5	2.88053	0.250103	11.4928	1.43418e-30	9.95122e-30	37	35	255	283	37	35	255	283	5.25	5.18	7.97	8.12
ADAMTSL3	16	2.46455	0.675111	3.60413	0.000313205	0.000584652	6	3	24	31	6	3	24	31	2.76	2.06	4.46	4.8
ADAMTSL4	306.75	-4.58548	0.247562	-18.4046	1.20759e-75	2.38907e-74	580	599	25	23	580	599	25	23	9.16	9.21	4.72	4.61
ADAMTSL5	55	-2.31475	0.3758	-6.14079	8.21141e-10	2.35462e-09	86	98	15	21	86	98	15	21	6.39	6.57	4.01	4.45
ADAP1	635	3.38248	0.151085	22.3695	7.80272e-111	2.77607e-109	100	121	1094	1225	100	121	1094	1225	6.67	6.94	10.09	10.25
ADAP2	18.75	0.260596	0.543985	0.479018	0.631926	0.683043	18	16	22	19	18	16	22	19	4.18	4.03	4.43	4.24
ADAR	1871.75	-0.412084	0.0882278	-4.67068	3.00204e-06	6.69784e-06	2109	2166	1581	1631	2109	2166	1581	1631	11.04	11.08	10.63	10.67
ADARB1	840.75	0.697851	0.113325	6.15791	7.37095e-10	2.11889e-09	650	632	978	1103	650	632	978	1103	9.35	9.31	9.93	10.11
ADARB2	87.5	6.07119	0.649877	8.46034	2.66604e-17	1.14303e-16	3	1	162	184	3	1	162	184	2.14	1.45	7.27	7.46
ADAT1	63.5	-1.67182	0.328239	-5.08773	3.62377e-07	8.62234e-07	102	92	31	29	102	92	31	29	6.64	6.5	4.99	4.9
ADAT2	66.5	-2.50273	0.359689	-6.93632	4.02454e-12	1.31721e-11	94	133	18	21	94	133	18	21	6.52	7.01	4.26	4.46
ADAT3	55	-1.08487	0.338758	-3.20104	0.00136935	0.00237327	74	76	32	38	74	76	32	38	6.19	6.23	5.03	5.27
ADC	115.25	2.17015	0.259626	8.34871	6.90151e-17	2.90421e-16	40	43	186	192	40	43	186	192	5.36	5.46	7.52	7.56
ADCK1	73.5	-0.253341	0.290469	-0.872165	0.383119	0.441369	78	82	73	61	78	82	73	61	6.28	6.35	6.19	5.94
ADCK2	279.75	-0.359211	0.160499	-2.23807	0.0252166	0.0370294	318	311	236	254	318	311	236	254	8.31	8.28	7.89	7.99
ADCK4	171	-0.134485	0.196761	-0.683495	0.494294	0.551302	185	173	161	165	185	173	161	165	7.53	7.43	7.33	7.37
ADCK5	114.5	-0.518427	0.251051	-2.06494	0.038929	0.0553782	131	139	76	112	131	139	76	112	7.03	7.11	6.26	6.81
ADCY1	1886.25	1.36819	0.100658	13.5923	4.45099e-42	4.32857e-41	1039	1066	2510	2930	1039	1066	2510	2930	10.02	10.06	11.29	11.51
ADCY10	2	1.06757e-06	1.26994	8.40651e-07	0.999999	NA	2	2	2	2	2	2	2	2	1	1	1	1
ADCY2	326.75	4.84037	0.255685	18.7861	9.80521e-79	2.05505e-77	20	23	613	651	20	23	613	651	4.43	4.61	9.24	9.33
ADCY3	510	-0.0197574	0.139944	-0.14118	0.887727	0.907139	498	529	450	563	498	529	450	563	8.96	9.05	8.81	9.14
ADCY4	20.75	4.31193	0.810274	4.90854	9.17557e-07	2.12247e-06	2	1	31	49	2	1	31	49	1.64	1.21	4.8	5.42
ADCY5	291	4.03183	0.228049	17.6123	1.98094e-69	3.45634e-68	33	33	515	583	33	33	515	583	5.1	5.1	8.99	9.17
ADCY6	511.25	-0.119771	0.128857	-0.929484	0.352638	0.409772	542	523	467	513	542	523	467	513	9.08	9.03	8.87	9
ADCY7	257.5	-2.08136	0.180448	-11.529	9.41907e-31	6.5751e-30	412	422	94	102	412	422	94	102	8.68	8.71	6.57	6.69
ADCY8	86.25	1.68863	0.28395	5.94201	2.8154e-09	7.78772e-09	41	40	132	132	41	40	132	132	5.39	5.35	7.02	7.02
ADCY9	401.75	0.0878095	0.139952	0.627426	0.53038	0.587345	402	377	400	428	402	377	400	428	8.65	8.56	8.64	8.74
ADCYAP1	27.25	3.49014	0.609652	5.58447	2.34412e-08	6.08682e-08	4	4	53	48	4	4	53	48	2.37	2.37	5.61	5.47
ADCYAP1R1	74	4.99079	0.528547	9.05793	1.32947e-19	6.31017e-19	4	4	144	144	4	4	144	144	2.44	2.44	7.1	7.1
ADD1	1977	1.01046	0.0948501	10.6532	1.68494e-26	1.01975e-25	1264	1358	2507	2779	1264	1358	2507	2779	10.31	10.41	11.29	11.44
ADD2	428	1.06123	0.141458	7.50169	6.29985e-14	2.28318e-13	267	287	548	610	267	287	548	610	8.07	8.17	9.09	9.25
ADD3	380.75	0.747753	0.146858	5.09152	3.55214e-07	8.45656e-07	286	282	445	510	286	282	445	510	8.16	8.14	8.8	8.99
ADH1B	5.5	2.27536	1.02399	2.15669	0.0310295	0.044838	1	2	12	7	1	2	12	7	0.98	1.42	3.21	2.6
ADH1C	1.25	0.384344	1.40118	0.273872	0.784183	NA	1	1	2	1	1	1	2	1	0.19	0.19	0.57	0.19
ADH4	9.25	-3.5584	0.977068	-3.34116	0.000834285	0.00148334	19	16	1	1	19	16	1	1	3.95	3.73	1.05	1.05
ADH5	242	-1.50084	0.181233	-8.27952	1.2367e-16	5.15271e-16	358	358	113	139	358	358	113	139	8.48	8.48	6.83	7.13
ADH6	18.25	-4.1257	0.821617	-4.65299	3.27152e-06	7.27935e-06	41	29	2	1	41	29	2	1	5.15	4.69	1.63	1.2
ADH7	1.25	-0.384343	1.40118	-0.273871	0.784184	NA	2	1	1	1	2	1	1	1	0.57	0.19	0.19	0.19
ADHFE1	31.25	2.16657	0.478816	4.50467	6.64758e-06	1.44148e-05	9	13	51	52	9	13	51	52	3.34	3.79	5.61	5.63
ADI1	269.25	-1.10018	0.167632	-6.56245	5.29312e-11	1.62362e-10	375	360	161	181	375	360	161	181	8.55	8.49	7.34	7.51
ADIG	1.25	-0.384343	1.40118	-0.273871	0.784184	NA	1	2	1	1	1	2	1	1	0.19	0.57	0.19	0.19
ADIPOR1	573.25	-1.31368	0.129413	-10.1504	3.29988e-24	1.85314e-23	787	849	309	348	787	849	309	348	9.62	9.73	8.28	8.45
ADIPOR2	696	-0.349334	0.123028	-2.83947	0.00451889	0.0073457	726	834	580	644	726	834	580	644	9.5	9.7	9.18	9.33
ADK	104	-1.68437	0.265135	-6.34859	2.17294e-10	6.4248e-10	167	151	43	55	167	151	43	55	7.36	7.22	5.46	5.8
ADM	254	-2.8075	0.199003	-14.0916	4.276e-45	4.43796e-44	437	453	71	55	437	453	71	55	8.76	8.81	6.17	5.82
ADM2	59.75	-5.04482	0.591424	-8.07386	6.8109e-16	2.74196e-15	118	115	4	2	118	115	4	2	6.8	6.77	2.4	1.82
ADNP	642.75	-1.13395	0.126551	-8.96002	3.24621e-19	1.51703e-18	843	924	373	431	843	924	373	431	9.72	9.85	8.55	8.75
ADNP2	247.25	-1.46705	0.177459	-8.26536	1.39274e-16	5.78613e-16	358	369	121	141	358	369	121	141	8.48	8.52	6.93	7.15
ADO	281.75	0.258461	0.16572	1.55962	0.118849	0.154722	276	237	289	325	276	237	289	325	8.11	7.89	8.17	8.34
ADORA1	424.5	3.96612	0.191275	20.6856	4.67293e-95	1.31382e-93	49	52	754	843	49	52	754	843	5.66	5.74	9.55	9.71
ADORA2A	91.25	-0.275349	0.261057	-1.05473	0.291548	0.346019	96	104	81	84	96	104	81	84	6.58	6.7	6.34	6.4
ADORA2B	53.5	-1.5798	0.352467	-4.47706	7.56774e-06	1.63322e-05	82	79	25	28	82	79	25	28	6.33	6.27	4.7	4.85
ADORA3	24	4.19694	0.740483	5.33286	9.66788e-08	2.40425e-07	1	3	40	52	1	3	40	52	1.27	2.02	5.18	5.54
ADPGK	215	-2.11972	0.197476	-10.7277	7.54137e-27	4.62896e-26	338	362	74	86	338	362	74	86	8.39	8.49	6.23	6.44
ADPRH	19.5	-0.214852	0.534618	-0.401861	0.687786	0.73439	21	21	20	16	21	21	20	16	4.38	4.38	4.32	4.03
ADPRHL1	42.25	0.737269	0.390678	1.88667	0.0592041	0.0817324	38	25	46	60	38	25	46	60	5.25	4.69	5.51	5.88
ADPRHL2	219.25	-0.817766	0.18344	-4.45768	8.28505e-06	1.78269e-05	269	291	145	172	269	291	145	172	8.07	8.18	7.19	7.43
ADRA1A	13.75	4.14601	0.9214	4.03911	5.3655e-05	0.000107777	1	1	27	26	1	1	27	26	1.12	1.12	4.52	4.47
ADRA1B	63.75	2.91324	0.375335	7.7197	1.166e-14	4.40683e-14	15	14	107	119	15	14	107	119	4.01	3.92	6.7	6.85
ADRA1D	32.25	0.554028	0.430858	1.28563	0.198571	0.245179	24	28	33	44	24	28	33	44	4.61	4.82	5.04	5.43
ADRA2A	48.5	3.04885	0.441669	6.84605	7.59146e-12	2.44758e-11	9	11	100	74	9	11	100	74	3.35	3.59	6.58	6.15
ADRA2B	7.25	0.274119	0.823436	0.332833	0.73926	0.778474	6	7	9	7	6	7	9	7	2.65	2.82	3.09	2.82
ADRA2C	137.25	-1.64824	0.242569	-6.79173	1.10794e-11	3.54504e-11	201	216	52	80	201	216	52	80	7.64	7.74	5.73	6.33
ADRB1	62.25	2.872	0.386858	7.38535	1.52057e-13	5.40657e-13	16	13	92	128	16	13	92	128	4.09	3.83	6.48	6.95
ADRB2	15.75	-0.669988	0.602158	-1.11203	0.266127	0.319001	24	15	13	11	24	15	13	11	4.51	3.91	3.73	3.53
ADRB3	1.75	0.301929	1.31473	0.229474	0.8185	NA	2	1	2	2	2	1	2	2	0.88	0.49	0.88	0.88
ADRBK1	1635.5	0.260668	0.0939159	2.77555	0.00551086	0.00885332	1480	1496	1702	1864	1480	1496	1702	1864	10.53	10.55	10.73	10.86
ADRBK2	251.5	0.639248	0.169158	3.77887	0.000157542	0.000302707	194	199	293	320	194	199	293	320	7.6	7.64	8.19	8.32
ADRM1	988.5	-1.13028	0.107259	-10.5376	5.79664e-26	3.4455e-25	1308	1407	600	639	1308	1407	600	639	10.35	10.46	9.23	9.32
ADSL	277	-2.60968	0.186807	-13.9582	2.80332e-44	2.85467e-43	478	475	69	86	478	475	69	86	8.89	8.88	6.14	6.44
ADSS	180.75	-0.794365	0.197708	-4.0176	5.87933e-05	0.000117702	230	229	144	120	230	229	144	120	7.84	7.83	7.17	6.92
ADSSL1	94.25	-1.80815	0.279346	-6.46702	9.9956e-11	3.02157e-10	136	158	45	38	136	158	45	38	7.07	7.28	5.52	5.29
AEBP1	1177.25	-1.79315	0.112547	-15.9314	3.83422e-57	5.27427e-56	1734	1922	485	568	1734	1922	485	568	10.76	10.9	8.93	9.15
AEBP2	239.75	-0.78345	0.171894	-4.55751	5.17632e-06	1.1321e-05	302	305	180	172	302	305	180	172	8.23	8.25	7.5	7.43
AEN	325.25	-2.58338	0.177073	-14.5795	3.79499e-48	4.26098e-47	536	580	81	104	536	580	81	104	9.06	9.17	6.36	6.72
AES	4628.5	1.37697	0.0822001	16.7513	5.53925e-63	8.6055e-62	2560	2584	6379	6991	2560	2584	6379	6991	11.32	11.34	12.64	12.77
AFAP1	338	-0.476812	0.153859	-3.09899	0.00194182	0.00329629	397	390	258	307	397	390	258	307	8.63	8.61	8.01	8.26
AFAP1L1	66	-2.44948	0.351969	-6.93861	3.95972e-12	1.29673e-11	105	119	24	16	105	119	24	16	6.68	6.85	4.64	4.11
AFAP1L2	153.5	2.45148	0.239046	10.2423	1.28136e-24	7.26425e-24	47	47	238	282	47	47	238	282	5.59	5.59	7.88	8.12
AFARP1	27.25	-0.993343	0.470176	-2.11111	0.0347628	0.0498576	36	37	15	21	36	37	15	21	5.13	5.17	3.98	4.42
AFF1	267.5	-1.48403	0.177987	-8.33629	7.66577e-17	3.21955e-16	364	425	128	153	364	425	128	153	8.5	8.72	7.01	7.27
AFF2	93	2.21758	0.292014	7.58212	3.39954e-14	1.25014e-13	28	37	145	162	28	37	145	162	4.87	5.24	7.16	7.31
AFF3	227.75	1.51856	0.181857	8.34835	6.92207e-17	2.91215e-16	115	120	343	333	115	120	343	333	6.86	6.92	8.41	8.37
AFF4	507.25	-0.197577	0.132894	-1.48672	0.137088	0.176552	522	562	440	505	522	562	440	505	9.03	9.13	8.78	8.98
AFG3L1	188.25	-1.18893	0.196096	-6.06204	1.34408e-09	3.79312e-09	246	278	115	114	246	278	115	114	7.94	8.11	6.86	6.84
AFG3L2	455.25	-0.920283	0.136355	-6.74892	1.48951e-11	4.73614e-11	586	606	297	332	586	606	297	332	9.19	9.24	8.22	8.38
AFMID	199	-0.714772	0.187167	-3.81872	0.000134148	0.000259778	251	244	142	159	251	244	142	159	7.97	7.93	7.16	7.32
AFP	1341.5	-8.74013	0.410985	-20.0497	2.02952e-89	5.15308e-88	2572	2783	6	5	2572	2783	6	5	11.31	11.43	3.04	2.86
AFTPH	173.5	0.63082	0.196506	3.21004	0.00132716	0.00230378	136	136	207	215	136	136	207	215	7.09	7.09	7.69	7.74
AG2	244.5	2.39811	0.194665	12.3102	7.98194e-35	6.36017e-34	82	73	382	441	82	73	382	441	6.38	6.21	8.57	8.77
AGA	52.25	-1.6068	0.359364	-4.46585	7.975e-06	1.71897e-05	72	86	25	26	72	86	25	26	6.14	6.39	4.69	4.75
AGAP1	403.75	0.613428	0.139488	4.39763	1.09439e-05	2.33216e-05	309	329	483	494	309	329	483	494	8.27	8.36	8.91	8.95
AGAP11	6.25	0.313624	0.880447	0.356109	0.721759	0.763298	6	5	5	9	6	5	5	9	2.59	2.4	2.4	3.03
AGAP2	1661.25	5.58736	0.153498	36.2988	1.69255e-288	5.13435e-286	60	74	3145	3366	60	74	3145	3366	5.95	6.24	11.61	11.71
AGAP3	1899	1.15028	0.094211	12.2095	2.76732e-34	2.17104e-33	1201	1157	2485	2753	1201	1157	2485	2753	10.23	10.18	11.28	11.42
AGAP4	4	1.24518e-06	1.0332	1.20517e-06	0.999999	0.999999	4	4	3	5	4	4	3	5	1.99	1.99	1.74	2.2
AGAP5	5.5	-0.972165	0.943216	-1.02722	0.304318	0.359178	7	8	5	2	7	8	5	2	2.68	2.82	2.33	1.53
AGAP6	28.75	-0.77841	0.451481	-1.72339	0.0848174	0.113909	38	35	20	22	38	35	20	22	5.22	5.1	4.36	4.49
AGAP7	3.75	-0.496326	1.05838	-0.468407	0.639494	0.69023	5	4	3	3	5	4	3	3	2.16	1.96	1.71	1.71
AGAP8	6	-0.895274	0.902909	-0.988954	0.322686	0.379062	8	8	3	5	8	8	3	5	2.87	2.87	1.9	2.38
AGBL1	1.25	0.384344	1.40118	0.273872	0.784183	NA	1	1	2	1	1	1	2	1	0.19	0.19	0.57	0.19
AGBL2	6.25	-1.48294	0.912989	-1.61117	0.107143	0.140915	8	11	3	3	8	11	3	3	2.86	3.22	1.88	1.88
AGBL3	7.5	0.353612	0.829484	0.426174	0.669981	0.717893	7	6	5	12	7	6	5	12	2.82	2.65	2.46	3.42
AGBL4	16	3.93412	0.833752	4.39288	1.11858e-05	2.38047e-05	1	2	31	30	1	2	31	30	1.18	1.61	4.75	4.71
AGBL5	317.75	-2.11083	0.169284	-12.4644	1.168e-35	9.59883e-35	482	551	118	120	482	551	118	120	8.9	9.1	6.9	6.92
AGER	45.5	-1.33873	0.374521	-3.57131	0.000355199	0.000659268	69	62	26	25	69	62	26	25	6.07	5.93	4.74	4.69
AGFG1	324.25	-0.591689	0.154194	-3.83722	0.000124435	0.000241754	392	388	241	276	392	388	241	276	8.61	8.6	7.92	8.11
AGFG2	325.5	-0.110529	0.16129	-0.685281	0.493167	0.550187	299	377	305	321	299	377	305	321	8.23	8.56	8.25	8.33
AGGF1	176.75	-0.555192	0.201722	-2.75217	0.00592013	0.00946947	189	232	148	138	189	232	148	138	7.56	7.85	7.21	7.11
AGK	183	-0.523839	0.191889	-2.72983	0.00633676	0.010106	210	222	148	152	210	222	148	152	7.71	7.79	7.21	7.25
AGL	118.25	-0.73707	0.236284	-3.11914	0.00181381	0.00309235	158	138	86	91	158	138	86	91	7.29	7.1	6.44	6.52
AGMAT	80.5	-3.77286	0.388244	-9.61105	7.18145e-22	3.7078e-21	146	155	10	11	146	155	10	11	7.14	7.23	3.5	3.61
AGPAT1	924.5	-0.423756	0.112455	-3.76823	0.000164408	0.000315094	997	1122	752	827	997	1122	752	827	9.96	10.13	9.56	9.69
AGPAT2	266.5	-2.83495	0.199351	-14.205	8.53415e-46	9.01981e-45	459	477	77	53	459	477	77	53	8.83	8.88	6.29	5.76
AGPAT3	1046.5	0.439862	0.103322	4.2572	2.07e-05	4.30196e-05	893	883	1157	1253	893	883	1157	1253	9.8	9.79	10.18	10.29
AGPAT4	294.5	1.85691	0.169483	10.9531	6.4233e-28	4.09923e-27	122	132	440	484	122	132	440	484	6.94	7.06	8.77	8.91
